Name,fibered,lambda,seifert_genus,ranks,total_rank,L_space_knot,epsilon,modulus,nu,tau
K12n492,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 20, (0, 0): 27, (1, 1): 20, (2, 2): 9, (3, 3): 2}",89,False,0,2,0,0
K12n493,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 21, (0, 0): 29, (1, 1): 21, (2, 2): 9, (3, 3): 2}",93,False,0,2,0,0
K12n494,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 8, (-1, -3): 6, (0, -2): 5, (1, -1): 6, (2, 0): 8, (3, 1): 5, (4, 2): 1}",45,False,1,2,2,2
K12n495,True,4,3,"{(-3, -2): 1, (-2, -2): 1, (-2, -1): 4, (-1, -1): 2, (-1, 0): 8, (0, 0): 2, (0, 1): 9, (1, 1): 2, (1, 2): 8, (2, 2): 1, (2, 3): 4, (3, 4): 1}",43,False,-1,2,0,-1
K12n496,True,1,3,"{(-3, -5): 1, (-2, -4): 11, (-1, -3): 28, (0, -2): 37, (1, -1): 28, (2, 0): 11, (3, 1): 1}",117,False,1,2,2,2
K12n497,True,3,3,"{(-3, -3): 1, (-2, -2): 9, (-1, -1): 25, (0, 0): 35, (1, 1): 25, (2, 2): 9, (3, 3): 1}",105,False,0,2,0,0
K12n498,False,NaN,2,"{(-2, -3): 5, (-1, -2): 20, (0, -1): 29, (1, 0): 20, (2, 1): 5}",79,False,1,2,1,1
K12n499,True,3,3,"{(-3, -3): 1, (-2, -2): 5, (-1, -1): 11, (-1, 0): 1, (0, 0): 14, (0, 1): 1, (1, 1): 11, (1, 2): 1, (2, 2): 5, (3, 3): 1}",51,False,-1,2,0,-1
K12n500,False,NaN,3,"{(-3, -2): 2, (-2, -1): 6, (-1, 0): 11, (0, 1): 13, (1, 2): 11, (2, 3): 6, (3, 4): 2}",51,False,-1,2,0,-1
K12n501,False,NaN,2,"{(-2, -2): 4, (-1, -1): 12, (0, 0): 17, (1, 1): 12, (2, 2): 4}",49,False,0,2,0,0
K12n502,False,NaN,4,"{(-4, -8): 2, (-3, -7): 3, (-2, -6): 1, (-1, -4): 1, (0, -3): 1, (1, -2): 1, (2, -2): 1, (3, -1): 3, (4, 0): 2}",15,False,1,2,4,4
K12n503,False,NaN,3,"{(-3, -6): 4, (-2, -5): 8, (-1, -4): 5, (0, -3): 2, (0, -2): 1, (1, -2): 5, (2, -1): 8, (3, 0): 4}",37,False,1,2,3,3
K12n504,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 15, (-1, -1): 24, (0, 0): 29, (1, 1): 24, (2, 2): 15, (3, 3): 6, (4, 4): 1}",121,False,0,2,0,0
K12n505,True,4,3,"{(-3, -2): 1, (-2, -1): 8, (-1, 0): 24, (0, 1): 33, (1, 2): 24, (2, 3): 8, (3, 4): 1}",99,False,-1,2,0,-1
K12n506,True,2,3,"{(-3, -4): 1, (-2, -3): 6, (-1, -2): 14, (0, -1): 17, (1, 0): 14, (2, 1): 6, (3, 2): 1}",59,False,1,2,1,1
K12n507,True,4,3,"{(-3, -2): 1, (-2, -1): 7, (-1, 0): 18, (0, 1): 23, (1, 2): 18, (2, 3): 7, (3, 4): 1}",75,False,-1,2,0,-1
K12n508,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 10, (-1, -3): 16, (0, -2): 19, (1, -1): 16, (2, 0): 10, (3, 1): 4, (4, 2): 1}",81,False,1,2,2,2
K12n509,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 8, (-1, -3): 7, (0, -2): 7, (1, -1): 7, (2, 0): 8, (3, 1): 5, (4, 2): 1}",49,False,1,2,2,2
K12n510,True,5,3,"{(-3, -1): 1, (-2, 0): 11, (-1, 1): 29, (0, 2): 39, (1, 3): 29, (2, 4): 11, (3, 5): 1}",121,False,-1,2,-1,-2
K12n511,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 19, (0, 0): 25, (1, 1): 19, (2, 2): 9, (3, 3): 2}",85,False,0,2,0,0
K12n512,False,NaN,3,"{(-3, -2): 2, (-2, -1): 7, (-1, 0): 15, (0, 1): 19, (1, 2): 15, (2, 3): 7, (3, 4): 2}",67,False,-1,2,0,-1
K12n513,False,NaN,3,"{(-3, -5): 2, (-2, -4): 13, (-1, -3): 29, (0, -2): 37, (1, -1): 29, (2, 0): 13, (3, 1): 2}",125,False,1,2,2,2
K12n514,True,4,3,"{(-3, -2): 1, (-2, -1): 3, (-1, 0): 8, (0, 1): 11, (1, 2): 8, (2, 3): 3, (3, 4): 1}",35,False,-1,2,0,-1
K12n515,False,NaN,3,"{(-3, -5): 2, (-2, -4): 10, (-1, -3): 20, (0, -2): 25, (1, -1): 20, (2, 0): 10, (3, 1): 2}",89,False,1,2,2,2
K12n516,False,NaN,3,"{(-3, -5): 2, (-2, -4): 11, (-1, -3): 22, (0, -2): 27, (1, -1): 22, (2, 0): 11, (3, 1): 2}",97,False,1,2,2,2
K12n517,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 11, (-1, -1): 21, (0, 0): 27, (1, 1): 21, (2, 2): 11, (3, 3): 4, (4, 4): 1}",101,False,0,2,0,0
K12n518,True,0,4,"{(-4, -8): 1, (-3, -7): 1, (-3, -6): 1, (-2, -5): 6, (-1, -4): 16, (0, -3): 21, (1, -2): 16, (2, -1): 6, (3, -1): 1, (3, 0): 1, (4, 0): 1}",71,False,1,2,4,4
K12n519,False,NaN,2,"{(-2, -2): 1, (-2, -1): 1, (-1, -1): 2, (-1, 0): 4, (0, 0): 3, (0, 1): 6, (1, 1): 2, (1, 2): 4, (2, 2): 1, (2, 3): 1}",25,False,0,2,0,0
K12n520,False,NaN,2,"{(-2, -1): 4, (-1, 0): 18, (0, 1): 27, (1, 2): 18, (2, 3): 4}",71,False,-1,2,0,-1
K12n521,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 14, (-1, -2): 18, (0, -1): 17, (1, 0): 18, (2, 1): 14, (3, 2): 6, (4, 3): 1}",95,False,1,2,1,1
K12n522,True,4,3,"{(-3, -2): 1, (-2, -1): 2, (-1, 0): 5, (0, 1): 7, (1, 2): 5, (2, 3): 2, (3, 4): 1}",23,False,-1,2,0,-1
K12n523,False,NaN,2,"{(-2, -2): 2, (-1, -1): 4, (-1, 0): 1, (0, 0): 4, (0, 1): 1, (1, 1): 4, (1, 2): 1, (2, 2): 2}",19,False,-1,2,0,-1
K12n524,False,NaN,3,"{(-3, -4): 2, (-2, -3): 11, (-1, -2): 21, (0, -1): 23, (1, 0): 21, (2, 1): 11, (3, 2): 2}",91,False,1,2,1,1
K12n525,True,3,3,"{(-3, -3): 1, (-2, -2): 8, (-1, -1): 28, (0, 0): 43, (1, 1): 28, (2, 2): 8, (3, 3): 1}",117,False,0,2,0,0
K12n526,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 7, (-2, -3): 1, (-1, -3): 5, (-1, -2): 2, (0, -2): 3, (0, -1): 2, (1, -1): 5, (1, 0): 2, (2, 0): 7, (2, 1): 1, (3, 1): 4, (4, 2): 1}",45,False,1,2,2,2
K12n527,False,NaN,3,"{(-3, -5): 3, (-2, -4): 12, (-1, -3): 20, (0, -2): 23, (1, -1): 20, (2, 0): 12, (3, 1): 3}",93,False,1,2,2,2
K12n528,True,6,3,"{(-3, 0): 1, (-2, 0): 3, (-2, 1): 1, (-1, 1): 10, (0, 2): 15, (1, 3): 10, (2, 4): 3, (2, 5): 1, (3, 6): 1}",45,False,-1,2,-2,-3
K12n529,True,2,3,"{(-3, -4): 1, (-2, -3): 10, (-1, -2): 28, (0, -1): 37, (1, 0): 28, (2, 1): 10, (3, 2): 1}",115,False,1,2,1,1
K12n530,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 19, (0, -1): 21, (1, 0): 19, (2, 1): 10, (3, 2): 2}",83,False,1,2,1,1
K12n531,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 11, (-1, -1): 20, (0, 0): 25, (1, 1): 20, (2, 2): 11, (3, 3): 4, (4, 4): 1}",97,False,0,2,0,0
K12n532,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 29, (0, 0): 41, (1, 1): 29, (2, 2): 11, (3, 3): 2}",125,False,0,2,0,0
K12n533,True,3,4,"{(-4, -5): 1, (-3, -4): 4, (-2, -3): 8, (-1, -2): 12, (0, -1): 13, (1, 0): 12, (2, 1): 8, (3, 2): 4, (4, 3): 1}",63,False,1,2,1,1
K12n534,False,NaN,3,"{(-3, -3): 2, (-2, -2): 11, (-1, -1): 25, (0, 0): 33, (1, 1): 25, (2, 2): 11, (3, 3): 2}",109,False,0,2,0,0
K12n535,False,NaN,2,"{(-2, -2): 1, (-2, -1): 2, (-1, -1): 2, (-1, 0): 9, (0, 0): 2, (0, 1): 13, (1, 1): 2, (1, 2): 9, (2, 2): 1, (2, 3): 2}",43,False,-1,2,0,-1
K12n536,True,3,3,"{(-3, -3): 1, (-2, -2): 7, (-1, -1): 19, (0, 0): 27, (1, 1): 19, (2, 2): 7, (3, 3): 1}",81,False,0,2,0,0
K12n537,False,NaN,3,"{(-3, -4): 2, (-2, -3): 12, (-1, -2): 27, (0, -1): 33, (1, 0): 27, (2, 1): 12, (3, 2): 2}",115,False,1,2,1,1
K12n538,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 10, (-1, -3): 11, (0, -2): 11, (1, -1): 11, (2, 0): 10, (3, 1): 5, (4, 2): 1}",65,False,1,2,2,2
K12n539,True,3,4,"{(-4, -5): 1, (-3, -4): 5, (-2, -3): 14, (-1, -2): 27, (0, -1): 33, (1, 0): 27, (2, 1): 14, (3, 2): 5, (4, 3): 1}",127,False,1,2,1,1
K12n540,False,NaN,3,"{(-3, -4): 2, (-2, -3): 10, (-1, -2): 21, (0, -1): 25, (1, 0): 21, (2, 1): 10, (3, 2): 2}",91,False,1,2,1,1
K12n541,False,NaN,3,"{(-3, -2): 2, (-2, -1): 9, (-1, 0): 19, (0, 1): 23, (1, 2): 19, (2, 3): 9, (3, 4): 2}",83,False,-1,2,0,-1
K12n542,True,4,3,"{(-3, -2): 1, (-2, -1): 9, (-1, 0): 28, (0, 1): 39, (1, 2): 28, (2, 3): 9, (3, 4): 1}",115,False,-1,2,0,-1
K12n543,True,4,3,"{(-3, -2): 1, (-2, -1): 5, (-1, 0): 15, (0, 1): 21, (1, 2): 15, (2, 3): 5, (3, 4): 1}",63,False,-1,2,0,-1
K12n544,False,NaN,3,"{(-3, -4): 2, (-2, -3): 12, (-1, -2): 28, (0, -1): 35, (1, 0): 28, (2, 1): 12, (3, 2): 2}",119,False,1,2,1,1
K12n545,False,NaN,3,"{(-3, -5): 2, (-2, -4): 10, (-1, -3): 19, (0, -2): 23, (1, -1): 19, (2, 0): 10, (3, 1): 2}",85,False,1,2,2,2
K12n546,False,NaN,3,"{(-3, -2): 2, (-2, -1): 8, (-1, 0): 14, (0, 1): 15, (1, 2): 14, (2, 3): 8, (3, 4): 2}",63,False,-1,2,0,-1
K12n547,False,NaN,2,"{(-2, -2): 4, (-1, -1): 17, (0, 0): 27, (1, 1): 17, (2, 2): 4}",69,False,0,2,0,0
K12n548,True,3,3,"{(-3, -3): 1, (-2, -2): 8, (-1, -1): 20, (0, 0): 27, (1, 1): 20, (2, 2): 8, (3, 3): 1}",85,False,0,2,0,0
K12n549,True,2,3,"{(-3, -4): 1, (-2, -4): 1, (-2, -3): 4, (-1, -3): 1, (-1, -2): 7, (0, -2): 1, (0, -1): 8, (1, -1): 1, (1, 0): 7, (2, 0): 1, (2, 1): 4, (3, 2): 1}",37,False,1,2,2,2
K12n550,False,NaN,2,"{(-2, -2): 2, (-1, -1): 8, (0, 0): 13, (1, 1): 8, (2, 2): 2}",33,False,0,2,0,0
K12n551,False,NaN,3,"{(-3, -5): 3, (-2, -4): 13, (-1, -3): 23, (0, -2): 27, (1, -1): 23, (2, 0): 13, (3, 1): 3}",105,False,1,2,2,2
K12n552,True,3,3,"{(-3, -3): 1, (-2, -2): 4, (-2, -1): 1, (-1, -1): 5, (-1, 0): 4, (0, 0): 5, (0, 1): 6, (1, 1): 5, (1, 2): 4, (2, 2): 4, (2, 3): 1, (3, 3): 1}",41,False,0,2,0,0
K12n553,False,NaN,2,"{(-2, -2): 4, (-1, -1): 20, (0, 0): 33, (1, 1): 20, (2, 2): 4}",81,False,0,2,0,0
K12n554,False,NaN,2,"{(-2, -1): 2, (-1, -1): 2, (-1, 0): 9, (0, 0): 4, (0, 1): 13, (1, 1): 2, (1, 2): 9, (2, 3): 2}",43,False,-1,2,0,-1
K12n555,True,4,3,"{(-3, -2): 1, (-2, -1): 9, (-1, 0): 33, (0, 1): 49, (1, 2): 33, (2, 3): 9, (3, 4): 1}",135,False,-1,2,0,-1
K12n556,False,NaN,2,"{(-2, -2): 4, (-1, -1): 20, (0, 0): 33, (1, 1): 20, (2, 2): 4}",81,False,0,2,0,0
K12n557,False,NaN,3,"{(-3, -5): 3, (-2, -4): 12, (-1, -3): 21, (0, -2): 25, (1, -1): 21, (2, 0): 12, (3, 1): 3}",97,False,1,2,2,2
K12n558,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-2, -2): 1, (-1, -2): 10, (-1, -1): 2, (0, -1): 13, (0, 0): 2, (1, 0): 10, (1, 1): 2, (2, 1): 4, (2, 2): 1, (3, 2): 1}",51,False,1,2,1,1
K12n559,False,NaN,3,"{(-3, -5): 2, (-2, -4): 7, (-1, -3): 11, (0, -2): 13, (1, -1): 11, (2, 0): 7, (3, 1): 2}",53,False,1,2,2,2
K12n560,False,NaN,3,"{(-3, -3): 3, (-2, -2): 14, (-1, -1): 30, (0, 0): 39, (1, 1): 30, (2, 2): 14, (3, 3): 3}",133,False,0,2,0,0
K12n561,False,NaN,2,"{(-2, -3): 4, (-1, -2): 14, (0, -1): 19, (1, 0): 14, (2, 1): 4}",55,False,1,2,1,1
K12n562,False,NaN,2,"{(-2, -3): 3, (-1, -2): 9, (0, -1): 11, (1, 0): 9, (2, 1): 3}",35,False,1,2,1,1
K12n563,False,NaN,2,"{(-2, -3): 5, (-1, -2): 18, (0, -1): 25, (1, 0): 18, (2, 1): 5}",71,False,1,2,1,1
K12n564,False,NaN,2,"{(-2, -1): 2, (-1, 0): 10, (0, 1): 15, (1, 2): 10, (2, 3): 2}",39,False,-1,2,0,-1
K12n565,False,NaN,3,"{(-3, -1): 2, (-2, 0): 7, (-1, 1): 9, (0, 2): 9, (1, 3): 9, (2, 4): 7, (3, 5): 2}",45,False,-1,2,-1,-2
K12n566,False,NaN,2,"{(-2, -1): 4, (-1, 0): 16, (0, 1): 23, (1, 2): 16, (2, 3): 4}",63,False,-1,2,0,-1
K12n567,False,NaN,3,"{(-3, -3): 3, (-2, -2): 13, (-1, -1): 26, (0, 0): 33, (1, 1): 26, (2, 2): 13, (3, 3): 3}",117,False,0,2,0,0
K12n568,False,NaN,3,"{(-3, -4): 3, (-2, -3): 12, (-1, -2): 24, (0, -1): 29, (1, 0): 24, (2, 1): 12, (3, 2): 3}",107,False,1,2,1,1
K12n569,False,NaN,3,"{(-3, -2): 3, (-2, -1): 10, (-1, 0): 18, (0, 1): 21, (1, 2): 18, (2, 3): 10, (3, 4): 3}",83,False,-1,2,0,-1
K12n570,True,6,4,"{(-4, -2): 1, (-3, -1): 3, (-2, 0): 6, (-1, 1): 8, (0, 2): 9, (1, 3): 8, (2, 4): 6, (3, 5): 3, (4, 6): 1}",45,False,-1,2,-1,-2
K12n571,True,5,4,"{(-4, -3): 1, (-3, -2): 3, (-2, -1): 4, (-1, 0): 4, (0, 1): 3, (1, 2): 4, (2, 3): 4, (3, 4): 3, (4, 5): 1}",27,False,-1,2,0,-1
K12n572,False,NaN,3,"{(-3, -2): 2, (-2, -1): 7, (-1, 0): 14, (0, 1): 17, (1, 2): 14, (2, 3): 7, (3, 4): 2}",63,False,-1,2,0,-1
K12n573,False,NaN,3,"{(-3, -3): 2, (-2, -2): 7, (-1, -1): 12, (0, 0): 15, (1, 1): 12, (2, 2): 7, (3, 3): 2}",57,False,0,2,0,0
K12n574,True,0,5,"{(-5, -10): 1, (-4, -9): 1, (-2, -6): 2, (-1, -5): 3, (0, -4): 3, (1, -3): 3, (2, -2): 2, (4, -1): 1, (5, 0): 1}",17,False,1,2,5,5
K12n575,False,NaN,4,"{(-4, -8): 2, (-3, -7): 3, (-2, -6): 1, (-1, -4): 4, (0, -3): 7, (1, -2): 4, (2, -2): 1, (3, -1): 3, (4, 0): 2}",27,False,1,2,4,4
K12n576,False,NaN,4,"{(-4, -8): 2, (-3, -7): 4, (-2, -6): 5, (-1, -5): 4, (0, -4): 3, (1, -3): 4, (2, -2): 5, (3, -1): 4, (4, 0): 2}",33,False,1,2,4,4
K12n577,True,2,3,"{(-3, -4): 1, (-2, -3): 3, (-1, -2): 6, (0, -1): 7, (1, 0): 6, (2, 1): 3, (3, 2): 1}",27,False,1,2,1,1
K12n578,False,NaN,3,"{(-3, -3): 3, (-2, -2): 11, (-1, -1): 20, (0, 0): 25, (1, 1): 20, (2, 2): 11, (3, 3): 3}",93,False,0,2,0,0
K12n579,True,4,3,"{(-3, -2): 1, (-2, -2): 1, (-2, -1): 3, (-1, -1): 6, (-1, 0): 3, (0, 0): 11, (0, 1): 2, (1, 1): 6, (1, 2): 3, (2, 2): 1, (2, 3): 3, (3, 4): 1}",41,False,0,2,0,0
K12n580,False,NaN,2,"{(-2, -2): 5, (-1, -1): 16, (0, 0): 23, (1, 1): 16, (2, 2): 5}",65,False,0,2,0,0
K12n581,False,NaN,3,"{(-3, -6): 3, (-2, -5): 5, (-1, -4): 4, (0, -3): 3, (1, -2): 4, (2, -1): 5, (3, 0): 3}",27,False,1,2,3,3
K12n582,True,2,2,"{(-2, -2): 1, (-1, -1): 2, (0, 0): 3, (1, 1): 2, (2, 2): 1}",9,False,0,2,0,0
K12n583,False,NaN,2,"{(-2, -3): 5, (-1, -2): 16, (0, -1): 21, (1, 0): 16, (2, 1): 5}",63,False,1,2,1,1
K12n584,True,2,3,"{(-3, -4): 1, (-2, -3): 8, (-1, -2): 22, (0, -1): 29, (1, 0): 22, (2, 1): 8, (3, 2): 1}",91,False,1,2,1,1
K12n585,False,NaN,3,"{(-3, -6): 4, (-2, -5): 9, (-1, -4): 10, (0, -3): 9, (1, -2): 10, (2, -1): 9, (3, 0): 4}",55,False,1,2,3,3
K12n586,True,3,3,"{(-3, -3): 1, (-2, -2): 8, (-1, -1): 24, (0, 0): 35, (1, 1): 24, (2, 2): 8, (3, 3): 1}",101,False,0,2,0,0
K12n587,True,3,3,"{(-3, -3): 1, (-2, -2): 10, (-1, -1): 28, (0, 0): 39, (1, 1): 28, (2, 2): 10, (3, 3): 1}",117,False,0,2,0,0
K12n588,False,NaN,3,"{(-3, -3): 2, (-2, -2): 9, (-1, -1): 19, (0, 0): 25, (1, 1): 19, (2, 2): 9, (3, 3): 2}",85,False,0,2,0,0
K12n589,False,NaN,3,"{(-3, -5): 2, (-2, -4): 12, (-1, -3): 26, (0, -2): 33, (1, -1): 26, (2, 0): 12, (3, 1): 2}",113,False,1,2,2,2
K12n590,True,1,4,"{(-4, -7): 1, (-3, -6): 4, (-2, -5): 4, (-1, -4): 2, (0, -3): 1, (1, -2): 2, (2, -1): 4, (3, 0): 4, (4, 1): 1}",23,False,1,2,3,3
K12n591,True,0,4,"{(-4, -8): 1, (-3, -7): 1, (-3, -6): 1, (-2, -5): 2, (-1, -4): 2, (0, -3): 1, (1, -2): 2, (2, -1): 2, (3, -1): 1, (3, 0): 1, (4, 0): 1}",15,False,1,2,4,4
K12n592,True,6,4,"{(-4, -2): 1, (-3, -1): 4, (-2, 0): 8, (-1, 1): 8, (0, 2): 7, (1, 3): 8, (2, 4): 8, (3, 5): 4, (4, 6): 1}",49,False,-1,2,-1,-2
K12n593,False,NaN,3,"{(-3, -5): 2, (-2, -4): 9, (-1, -3): 13, (0, -2): 13, (1, -1): 13, (2, 0): 9, (3, 1): 2}",61,False,1,2,2,2
K12n594,False,NaN,3,"{(-3, -6): 2, (-2, -5): 3, (-2, -4): 2, (-1, -4): 1, (-1, -3): 6, (0, -2): 9, (1, -2): 1, (1, -1): 6, (2, -1): 3, (2, 0): 2, (3, 0): 2}",37,False,1,2,3,3
K12n595,False,NaN,3,"{(-3, -2): 2, (-2, -1): 9, (-1, 0): 21, (0, 1): 27, (1, 2): 21, (2, 3): 9, (3, 4): 2}",91,False,-1,2,0,-1
K12n596,False,NaN,3,"{(-3, -2): 3, (-2, -1): 11, (-1, 0): 21, (0, 1): 25, (1, 2): 21, (2, 3): 11, (3, 4): 3}",95,False,-1,2,0,-1
K12n597,False,NaN,3,"{(-3, -4): 2, (-2, -3): 8, (-1, -2): 17, (0, -1): 21, (1, 0): 17, (2, 1): 8, (3, 2): 2}",75,False,1,2,1,1
K12n598,True,2,3,"{(-3, -4): 1, (-2, -3): 8, (-1, -2): 24, (0, -1): 33, (1, 0): 24, (2, 1): 8, (3, 2): 1}",99,False,1,2,1,1
K12n599,True,3,4,"{(-4, -5): 1, (-3, -4): 4, (-2, -3): 7, (-1, -2): 10, (0, -1): 11, (1, 0): 10, (2, 1): 7, (3, 2): 4, (4, 3): 1}",55,False,1,2,1,1
K12n600,False,NaN,3,"{(-3, -6): 4, (-2, -5): 9, (-1, -4): 12, (0, -3): 13, (1, -2): 12, (2, -1): 9, (3, 0): 4}",63,False,1,2,3,3
K12n601,True,2,3,"{(-3, -4): 1, (-2, -3): 4, (-2, -2): 1, (-1, -2): 8, (-1, -1): 2, (0, -1): 9, (0, 0): 2, (1, 0): 8, (1, 1): 2, (2, 1): 4, (2, 2): 1, (3, 2): 1}",43,False,1,2,1,1
K12n602,True,2,3,"{(-3, -4): 1, (-2, -3): 9, (-1, -2): 24, (0, -1): 31, (1, 0): 24, (2, 1): 9, (3, 2): 1}",99,False,1,2,1,1
K12n603,True,1,4,"{(-4, -7): 1, (-3, -6): 4, (-2, -5): 4, (-1, -4): 1, (-1, -3): 1, (0, -2): 3, (1, -2): 1, (1, -1): 1, (2, -1): 4, (3, 0): 4, (4, 1): 1}",25,False,1,2,3,3
K12n604,True,6,4,"{(-4, -2): 1, (-3, -1): 4, (-2, 0): 10, (-1, 1): 16, (0, 2): 19, (1, 3): 16, (2, 4): 10, (3, 5): 4, (4, 6): 1}",81,False,-1,2,-1,-2
K12n605,True,5,4,"{(-4, -3): 1, (-3, -3): 1, (-3, -2): 3, (-2, -2): 3, (-2, -1): 3, (-1, -1): 5, (-1, 0): 1, (0, 0): 7, (1, 1): 5, (1, 2): 1, (2, 2): 3, (2, 3): 3, (3, 3): 1, (3, 4): 3, (4, 5): 1}",41,False,0,2,0,0
K12n606,False,NaN,3,"{(-3, -2): 2, (-2, -1): 8, (-1, 0): 18, (0, 1): 23, (1, 2): 18, (2, 3): 8, (3, 4): 2}",79,False,-1,2,0,-1
K12n607,False,NaN,3,"{(-3, -2): 2, (-2, -1): 7, (-1, 0): 13, (0, 1): 15, (1, 2): 13, (2, 3): 7, (3, 4): 2}",59,False,-1,2,0,-1
K12n608,False,NaN,2,"{(-2, -2): 3, (-1, -1): 10, (0, 0): 15, (1, 1): 10, (2, 2): 3}",41,False,0,2,0,0
K12n609,True,2,4,"{(-4, -6): 1, (-3, -5): 4, (-2, -4): 7, (-1, -3): 6, (0, -2): 5, (1, -1): 6, (2, 0): 7, (3, 1): 4, (4, 2): 1}",41,False,1,2,2,2
K12n610,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 8, (-1, -1): 12, (0, 0): 15, (1, 1): 12, (2, 2): 8, (3, 3): 4, (4, 4): 1}",65,False,0,2,0,0
K12n611,False,NaN,3,"{(-3, -4): 2, (-2, -3): 9, (-1, -2): 17, (0, -1): 19, (1, 0): 17, (2, 1): 9, (3, 2): 2}",75,False,1,2,1,1
K12n612,True,2,3,"{(-3, -4): 1, (-2, -3): 9, (-1, -2): 23, (0, -1): 29, (1, 0): 23, (2, 1): 9, (3, 2): 1}",95,False,1,2,1,1
K12n613,True,4,4,"{(-4, -4): 1, (-3, -3): 6, (-2, -2): 15, (-1, -1): 23, (0, 0): 27, (1, 1): 23, (2, 2): 15, (3, 3): 6, (4, 4): 1}",117,False,0,2,0,0
K12n614,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 17, (0, 0): 25, (1, 1): 17, (2, 2): 6, (3, 3): 1}",73,False,0,2,0,0
K12n615,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 15, (-1, -2): 19, (0, -1): 17, (1, 0): 19, (2, 1): 15, (3, 2): 6, (4, 3): 1}",99,False,1,2,1,1
K12n616,True,3,3,"{(-3, -3): 1, (-2, -2): 6, (-1, -1): 15, (0, 0): 21, (1, 1): 15, (2, 2): 6, (3, 3): 1}",65,False,0,2,0,0
K12n617,True,5,3,"{(-3, -1): 1, (-2, -1): 1, (-2, 0): 4, (-1, 0): 4, (-1, 1): 4, (0, 1): 6, (0, 2): 3, (1, 2): 4, (1, 3): 4, (2, 3): 1, (2, 4): 4, (3, 5): 1}",37,False,-1,2,-1,-2
K12n618,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 15, (-1, -2): 21, (0, -1): 21, (1, 0): 21, (2, 1): 15, (3, 2): 6, (4, 3): 1}",107,False,1,2,1,1
K12n619,True,6,4,"{(-4, -2): 1, (-3, -1): 6, (-2, 0): 14, (-1, 1): 15, (0, 2): 13, (1, 3): 15, (2, 4): 14, (3, 5): 6, (4, 6): 1}",85,False,-1,2,-1,-2
K12n620,False,NaN,3,"{(-3, -4): 2, (-2, -3): 13, (-1, -2): 34, (0, -1): 45, (1, 0): 34, (2, 1): 13, (3, 2): 2}",143,False,1,2,1,1
K12n621,True,4,3,"{(-3, -2): 1, (-2, -1): 7, (-1, 0): 23, (0, 1): 33, (1, 2): 23, (2, 3): 7, (3, 4): 1}",95,False,-1,2,0,-1
K12n622,True,3,4,"{(-4, -5): 1, (-3, -4): 6, (-2, -3): 14, (-1, -2): 19, (0, -1): 19, (1, 0): 19, (2, 1): 14, (3, 2): 6, (4, 3): 1}",99,False,1,2,1,1
K12n623,True,2,4,"{(-4, -6): 1, (-3, -5): 5, (-2, -4): 10, (-1, -3): 8, (0, -2): 5, (1, -1): 8, (2, 0): 10, (3, 1): 5, (4, 2): 1}",53,False,1,2,2,2
K12n624,True,1,4,"{(-4, -7): 1, (-3, -6): 3, (-2, -5): 2, (-2, -4): 2, (-1, -3): 6, (0, -2): 9, (1, -1): 6, (2, -1): 2, (2, 0): 2, (3, 0): 3, (4, 1): 1}",37,False,1,2,3,3
K12n625,True,5,4,"{(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 18, (0, 1): 19, (1, 2): 18, (2, 3): 12, (3, 4): 5, (4, 5): 1}",91,False,-1,2,0,-1
K12n626,False,NaN,3,"{(-3, -1): 2, (-2, 0): 15, (-1, 1): 36, (0, 2): 47, (1, 3): 36, (2, 4): 15, (3, 5): 2}",153,False,-1,2,-1,-2
K12n627,True,4,4,"{(-4, -4): 1, (-3, -3): 4, (-2, -2): 12, (-1, -1): 25, (0, 0): 33, (1, 1): 25, (2, 2): 12, (3, 3): 4, (4, 4): 1}",117,False,0,2,0,0
K12n628,True,3,3,"{(-3, -3): 1, (-2, -2): 8, (-1, -1): 25, (0, 0): 37, (1, 1): 25, (2, 2): 8, (3, 3): 1}",105,False,0,2,0,0
